State,County,Date Detected,HPAI Strain,Type of Wild Bird,Sampling Source
Michigan,Ingham,8/15/2022,EA H5,Mallard,Live bird NWDP
Michigan,Ingham,8/15/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,8/15/2022,EA H5,Mallard,Live bird NWDP
Michigan,Ingham,8/15/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,8/15/2022,EA H5N1,Mallard,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Mallard,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Mallard,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Mallard,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Mallard,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Mallard,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,Gadwall,Live bird NWDP
Oregon,Klamath,8/22/2022,EA H5N1,American green-winged teal,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/17/2022,EA H5N1,Mallard,Live bird NWDP
Nevada,Churchill,8/26/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Nome,8/18/2022,EA H5N1,Glaucous gull,Wild bird mortality USFWS/ADFG
Alaska,North Slope,8/22/2022,EA H5N1,Common raven,Wild bird mortality USFWS/ADFG
California,Stanislaus,8/17/2022,EA H5N1,Mallard,Wild bird mortality CDFW/CAHFS (34)
California,Yolo,8/23/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,Butte,8/23/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
Florida,Orange,8/24/2022,EA H5N1,Black vulture,Wild bird mortality
Indiana,Allen,6/14/2022,EA/AM H5N1,Red-tailed hawk,Wild bird mortality IN DNR
Indiana,Hancock,6/22/2022,EA/AM H5N1,Canada goose,Wild bird mortality IN DNR
Indiana,Marion,6/29/2022,EA/AM H5N1,Barred owl,Wild bird mortality IN DNR
Indiana,Marion,6/29/2022,EA/AM H5N1,Eastern screech owl,Wild bird mortality IN DNR
Indiana,Marion,7/7/2022,EA H5N1,Canada goose,Wild bird mortality IN DNR
Michigan,Cass,7/11/2022,EA/AM H5N1,Bald eagle,Wild bird mortality Michigan DNR
Michigan,Branch,7/11/2022,EA/AM H5N1,Red-tailed hawk,Wild bird mortality Michigan DNR
Massachusetts,Essex,6/24/2022,EA H5N1,Common eider,Wild bird mortality USFWS/SCWDS (11)
Massachusetts,Essex,6/24/2022,EA H5N1,Common eider,Wild bird mortality USFWS/SCWDS (11)
Massachusetts,Essex,6/24/2022,EA H5N1,Common eider,Wild bird mortality USFWS/SCWDS (11)
Massachusetts,Essex,6/24/2022,EA H5N1,Common eider,Wild bird mortality USFWS/SCWDS (11)
Massachusetts,Essex,6/24/2022,EA H5N1,Common eider,Wild bird mortality USFWS/SCWDS (11)
Maine,York,7/8/2022,EA H5N1,Common tern,Wild bird mortality USFWS/SCWDS (11)
Maine,York,7/8/2022,EA H5N1,Common tern,Wild bird mortality USFWS/SCWDS (11)
Maine,Sagadahoc,7/8/2022,EA H5N1,Common eider,Wild bird mortality USFWS/SCWDS (11)
Maine,Sagadahoc,7/8/2022,EA H5N1,Common eider,Wild bird mortality USFWS/SCWDS (11)
Georgia,Dougherty,7/8/2022,EA/AM H5N1,Black vulture,Wild bird mortality GDNR/SCWDS (12)
Utah,Utah,5/27/2022,EA H5N1,American white pelican,Wild bird mortality Utah DWR
Utah,Weber,8/5/2022,EA/AM H5N1,Gull (unidentified),Wild bird mortality Utah DWR
Utah,Weber,8/16/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
Utah,Sanpete,8/23/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Sanpete,8/26/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Sanpete,8/26/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Sanpete,8/26/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Carbon,8/29/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
Utah,Millard,8/29/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Millard,8/29/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Millard,8/29/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Wisconsin,Dane,8/24/2022,EA H5N1,Bald eagle,Wild bird mortality WI DNR
Oregon,Douglas,8/26/2022,EA H5N1,Canada goose,Wild bird mortality OR Dept of Fish and Wildlife
Utah,Box Elder,8/30/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Box Elder,8/30/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Box Elder,8/30/2022,EA H5,Mallard,Live bird NWDP
Utah,Box Elder,8/30/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Box Elder,8/30/2022,EA H5,Mallard,Live bird NWDP
Utah,Box Elder,8/30/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Box Elder,9/1/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Utah,Box Elder,9/1/2022,EA H5N1,American green-winged teal,Live bird NWDP
Utah,Box Elder,9/1/2022,EA H5N1,Northern shoveler,Live bird NWDP
Utah,Box Elder,9/1/2022,EA H5N1,American green-winged teal,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,American wigeon,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Cinnamon teal,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Gadwall,Live bird NWDP
Utah,Davis,9/1/2022,EA H5N1,Mallard,Live bird NWDP
California,Santa Clara,8/24/2022,EA H5N1,Red-tailed hawk,Wild bird mortality CDFW/CAHFS (34)
California,Santa Clara,8/24/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,Sacramento,8/29/2022,EA H5N1,Mallard,Wild bird mortality CDFW/CAHFS (34)
California,Napa,8/29/2022,EA H5N1,Turkey vulture,Wild bird mortality CDFW/CAHFS (34)
Florida,Orange,8/29/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,8/29/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,8/29/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,8/29/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,8/29/2022,EA H5N1,Black vulture,Wild bird mortality
Minnesota,Hennepin,8/29/2022,EA H5N1,American white pelican,Wild bird mortality MN DNR
Minnesota,Hennepin,8/29/2022,EA H5N1,American white pelican,Wild bird mortality MN DNR
New York,Rockland,9/1/2022,EA H5N1,Black vulture,Wild bird mortality NYSDEC (6)
Oregon,Jackson,9/1/2022,EA H5N1,Canada goose,Wild bird mortality OR Dept of Fish and Wildlife
Oregon,Harney,9/1/2022,EA H5N1,Great horned owl,Wild bird mortality OR Dept of Fish and Wildlife
Pennsylvania,Northampton,8/22/2022,EA H5N1,Black vulture,Wild bird mortality PA Game Commission
Maine,York,8/11/2022,EA H5N1,Peregrine falcon,Wild bird mortality MDIFW/USGS (24)
Maryland,Harford,8/18/2022,EA/AM H5N1,Black vulture,Wild bird mortality MD DNR/USGS (28)
South Carolina,Richland,8/22/2022,EA H5N1,Black vulture,Wild bird mortality SC DNR/USGS (35)
South Carolina,Richland,8/22/2022,EA H5N1,Black vulture,Wild bird mortality SC DNR/USGS (35)
Washington,Pierce,8/22/2022,EA H5N1,Mallard,Wild bird mortality WDFW/USGS (36)
Nevada,Washoe,9/2/2022,EA H5N1,Mallard,Wild bird mortality NV DOW/USGS (37)
Nevada,Washoe,9/2/2022,EA H5N1,Mallard,Wild bird mortality NV DOW/USGS (37)
Nevada,Washoe,9/2/2022,EA H5N1,Mallard,Wild bird mortality NV DOW/USGS (37)
Nevada,Washoe,9/2/2022,EA H5N1,Mallard,Wild bird mortality NV DOW/USGS (37)
Nevada,Washoe,9/2/2022,EA H5N1,Canada goose,Wild bird mortality NV DOW/USGS (37)
Wisconsin,Dodge,9/2/2022,EA H5N1,American white pelican,Wild bird mortality USFWS/USGS (2)
Wisconsin,Dodge,9/2/2022,EA H5N1,American white pelican,Wild bird mortality USFWS/USGS (2)
Wisconsin,Dodge,9/2/2022,EA H5N1,Canada goose,Wild bird mortality USFWS/USGS (2)
Wisconsin,Dodge,9/2/2022,EA H5N1,Ring-billed gull,Wild bird mortality USFWS/USGS (2)
Wisconsin,Dodge,9/2/2022,EA H5N1,Canada goose,Wild bird mortality USFWS/USGS (2)
Wisconsin,Brown,9/2/2022,EA H5N1,Mallard,Agency Harvest NWDP
Nevada,Churchill,9/2/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,North Slope,8/3/2022,EA/AM H5N1,Glaucous gull,Wild bird mortality USFWS/ADFG
Alaska,North Slope,8/3/2022,EA/AM H5N1,Brant,Wild bird mortality USFWS/ADFG
Alaska,North Slope,8/3/2022,EA/AM H5N1,Black-legged kittiwake,Wild bird mortality USFWS/ADFG
Florida,Putnam,9/8/2022,EA H5N1,Black vulture,Wild bird mortality FFWCC
Florida,Brevard,9/8/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,9/8/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,9/8/2022,EA H5N1,Black vulture,Wild bird mortality
New York,Washington,9/2/2022,EA H5N1,Bald eagle,Wild bird mortality NYSDEC (6)
New York,Rockland,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NYSDEC (6)
New York,Rockland,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NYSDEC (6)
New York,Rockland,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NYSDEC (6)
New York,Orange,9/8/2022,EA H5N1,Wood duck,Wild bird mortality NYSDEC (6)
Pennsylvania,Bucks,9/2/2022,EA H5N1,Black vulture,Wild bird mortality PA Game Commission
Utah,Weber,9/8/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
Utah,Weber,9/8/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
Utah,Weber,9/8/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
Utah,Weber,9/8/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
Utah,Weber,9/8/2022,EA H5N1,Green winged teal,Wild bird mortality Utah DWR
Utah,Weber,9/8/2022,EA H5N1,Turkey vulture,Wild bird mortality Utah DWR
Alaska,Wade Hampton,9/13/2022,EA H5N1,Mallard,Live  bird NWDP
Alaska,Wade Hampton,9/13/2022,EA H5N1,Northern pintail,Live  bird NWDP
Alaska,Wade Hampton,9/13/2022,EA H5N1,Northern pintail,Live  bird NWDP
Alaska,Wade Hampton,9/13/2022,EA H5N1,Northern pintail,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Blue-winged teal,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,American wigeon,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Blue-winged teal,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Blue-winged teal,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Mallard,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Mallard,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Mallard,Wild bird mortality NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Blue-winged teal,Wild bird mortality NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Wild bird mortality NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Blue-winged teal,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Mallard,Live  bird NWDP
North Dakota,Dunn,9/13/2022,EA H5N1,Gadwall,Live  bird NWDP
South Carolina,Lexington,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
South Carolina,Lexington,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
South Carolina,Lexington,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
South Carolina,Lexington,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
New Jersey,Warren,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
New Jersey,Warren,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
New Jersey,Warren,9/8/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
North Dakota,Nelson,9/8/2022,EA H5N1,Northern shoveler,Live bird NWDP
Wisconsin,Brown,9/8/2022,EA H5N1,Mallard,Agency harvest NWDP
Wisconsin,Brown,9/8/2022,EA H5,Mallard,Agency harvest NWDP
Wisconsin,Brown,9/8/2022,EA H5N1,Mallard,Agency harvest NWDP
Wisconsin,Brown,9/8/2022,EA H5N1,Mallard,Agency harvest NWDP
Wisconsin,Brown,9/8/2022,EA H5N1,Mallard,Agency harvest NWDP
South Carolina,Lexington,9/9/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
South Carolina,Lexington,9/9/2022,EA H5N1,Black vulture,Wild bird mortality NWDP
California,Alameda,9/13/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
California,Alameda,9/13/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Northern pintail,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Northern pintail,Live bird NWDP
Washington,Yakima,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5,Mallard,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Chittenden,9/13/2022,EA H5N1,American black duck,Live bird NWDP
Wisconsin,Waukesha,9/13/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Wisconsin,Waukesha,9/13/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Wisconsin,Waukesha,9/13/2022,EA H5N1,Mallard,Wild bird mortality NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,Blue-winged teal,Live bird NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,Blue-winged teal,Live bird NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,Blue-winged teal,Live bird NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,Blue-winged teal,Live bird NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,Blue-winged teal,Live bird NWDP
Iowa,Woodbury,9/15/2022,EA H5N1,American green-winged teal,Hunter harvest NWDP
Iowa,Woodbury,9/15/2022,EA H5N1,Blue-winged teal,Hunter harvest NWDP
Iowa,Woodbury,9/15/2022,EA H5N1,Blue-winged teal,Hunter harvest NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,Gadwall,Live bird NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,Gadwall,Live bird NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,Gadwall,Live bird NWDP
North Dakota,Dunn,9/15/2022,EA H5N1,American wigeon,Live bird NWDP
Alaska,Wade Hampton,9/15/2022,EA H5N1,Northern pintail,Live bird NWDP
Virginia,Loudoun,7/18/2022,EA H5N1,Black vulture,Wild bird mortality VDWR/SCWDS (33)
Virginia,Loudoun,7/18/2022,EA H5N1,Black vulture,Wild bird mortality VDWR/SCWDS (33)
Virginia,Loudoun,7/18/2022,EA H5N1,Black vulture,Wild bird mortality VDWR/SCWDS (33)
